id_note,id_etudiant,id_module,annee_universitaire,note,mention,session,resultat,admis_bool
7847,1618,352,2024-2025,16.09,Très Bien,Normale,Admis,1
7848,1188,302,2024-2025,14.88,Bien,Normale,Admis,1
7849,1855,349,2020-2021,16.26,Très Bien,Normale,Admis,1
7850,1602,313,2020-2021,19.08,Très Bien,Normale,Admis,1
7851,1971,306,2022-2023,7.53,Insuffisant,Normale,Échec,0
7852,1676,344,2023-2024,13.59,Assez Bien,Rattrapage,Admis,1
7853,2146,321,2021-2022,12.16,Assez Bien,Normale,Admis,1
7854,1192,341,2024-2025,15.23,Bien,Normale,Admis,1
7855,1936,338,2021-2022,12.23,Assez Bien,Normale,Admis,1
7856,1457,326,2024-2025,6.18,Insuffisant,Rattrapage,Échec,0
7857,1786,357,2020-2021,12.13,Assez Bien,Normale,Admis,1
7858,1497,356,2020-2021,10.2,Passable,Normale,Admis,1
7859,1861,303,2024-2025,12.49,Assez Bien,Normale,Admis,1
7860,2180,357,2024-2025,5.83,Insuffisant,Normale,Échec,0
7861,2037,335,2022-2023,9.39,Insuffisant,Normale,Échec,0
7862,1051,306,2020-2021,11.46,Passable,Normale,Admis,1
7863,1755,324,2024-2025,18.29,Très Bien,Rattrapage,Admis,1
7864,1404,339,2020-2021,10.86,Passable,Normale,Admis,1
7865,1191,307,2022-2023,9.12,Insuffisant,Normale,Échec,0
7866,1420,312,2020-2021,10.19,Passable,Normale,Admis,1
7867,1332,326,2022-2023,15.57,Bien,Normale,Admis,1
7868,1100,303,2024-2025,8.62,Insuffisant,Normale,Échec,0
7869,1389,344,2021-2022,12.26,Assez Bien,Normale,Admis,1
7870,1445,337,2023-2024,13.7,Assez Bien,Rattrapage,Admis,1
7871,1498,332,2024-2025,13.04,Assez Bien,Normale,Admis,1
7872,1088,312,2020-2021,19.42,Très Bien,Rattrapage,Admis,1
7873,1484,335,2024-2025,10.22,Passable,Rattrapage,Admis,1
7874,1917,334,2021-2022,11.27,Passable,Normale,Admis,1
7875,1129,336,2024-2025,18.69,Très Bien,Normale,Admis,1
7876,1433,334,2022-2023,16.27,Très Bien,Normale,Admis,1
7877,1581,329,2024-2025,15.74,Bien,Normale,Admis,1
7878,1204,349,2023-2024,13.2,Assez Bien,Normale,Admis,1
7879,1928,328,2023-2024,10.02,Passable,Normale,Admis,1
7880,1509,348,2022-2023,9.18,Insuffisant,Normale,Échec,0
7881,1277,348,2020-2021,7.66,Insuffisant,Normale,Échec,0
7882,2114,315,2022-2023,13.4,Assez Bien,Normale,Admis,1
7883,2050,345,2020-2021,5.65,Insuffisant,Normale,Échec,0
7884,1381,319,2021-2022,13.46,Assez Bien,Normale,Admis,1
7885,1829,328,2022-2023,10.53,Passable,Normale,Admis,1
7886,1985,318,2021-2022,3.17,Insuffisant,Normale,Échec,0
7887,1846,320,2022-2023,14.47,Bien,Rattrapage,Admis,1
7888,1062,317,2023-2024,15.99,Bien,Normale,Admis,1
7889,2145,313,2021-2022,7.18,Insuffisant,Normale,Échec,0
7890,2014,339,2023-2024,9.81,Insuffisant,Normale,Échec,0
7891,1833,316,2023-2024,19.97,Très Bien,Rattrapage,Admis,1
7892,1671,334,2020-2021,10.56,Passable,Normale,Admis,1
7893,2126,331,2023-2024,11.33,Passable,Normale,Admis,1
7894,1620,318,2024-2025,5.01,Insuffisant,Normale,Échec,0
7895,2161,311,2022-2023,15.1,Bien,Rattrapage,Admis,1
7896,1795,334,2023-2024,11.95,Passable,Normale,Admis,1
7897,1181,320,2022-2023,14.97,Bien,Rattrapage,Admis,1
7898,1787,353,2024-2025,14.0,Bien,Normale,Admis,1
7899,1445,351,2024-2025,8.85,Insuffisant,Normale,Échec,0
7900,1686,316,2020-2021,11.32,Passable,Normale,Admis,1
7901,1670,322,2023-2024,9.91,Insuffisant,Normale,Échec,0
7902,1827,320,2021-2022,11.87,Passable,Normale,Admis,1
7903,1402,340,2022-2023,10.11,Passable,Normale,Admis,1
7904,1021,310,2023-2024,16.16,Très Bien,Normale,Admis,1
7905,2195,349,2020-2021,19.85,Très Bien,Normale,Admis,1
7906,2138,337,2023-2024,13.82,Assez Bien,Rattrapage,Admis,1
7907,1550,350,2024-2025,18.09,Très Bien,Normale,Admis,1
7908,1796,325,2023-2024,13.48,Assez Bien,Normale,Admis,1
7909,2064,305,2020-2021,13.94,Assez Bien,Normale,Admis,1
7910,2102,312,2021-2022,13.22,Assez Bien,Normale,Admis,1
7911,2181,351,2021-2022,16.0,Très Bien,Rattrapage,Admis,1
7912,1498,343,2021-2022,13.16,Assez Bien,Rattrapage,Admis,1
7913,1546,325,2024-2025,13.43,Assez Bien,Normale,Admis,1
7914,2005,309,2021-2022,11.08,Passable,Normale,Admis,1
7915,1108,315,2023-2024,9.26,Insuffisant,Normale,Échec,0
7916,1426,315,2023-2024,12.27,Assez Bien,Normale,Admis,1
7917,2143,350,2022-2023,10.97,Passable,Normale,Admis,1
7918,1110,325,2020-2021,11.32,Passable,Rattrapage,Admis,1
7919,1418,333,2023-2024,15.54,Bien,Normale,Admis,1
7920,2008,359,2022-2023,16.55,Très Bien,Rattrapage,Admis,1
7921,2067,321,2023-2024,20.0,Très Bien,Normale,Admis,1
7922,2027,316,2020-2021,5.99,Insuffisant,Normale,Échec,0
7923,1544,351,2022-2023,20.0,Très Bien,Normale,Admis,1
7924,1672,338,2023-2024,11.31,Passable,Normale,Admis,1
7925,1667,344,2023-2024,7.13,Insuffisant,Normale,Échec,0
7926,1818,342,2022-2023,12.68,Assez Bien,Normale,Admis,1
7927,1943,333,2023-2024,9.76,Insuffisant,Normale,Échec,0
7928,2151,344,2020-2021,14.1,Bien,Rattrapage,Admis,1
7929,1111,357,2022-2023,9.69,Insuffisant,Normale,Échec,0
7930,1691,305,2021-2022,9.47,Insuffisant,Normale,Échec,0
7931,1811,341,2023-2024,13.71,Assez Bien,Rattrapage,Admis,1
7932,1870,317,2022-2023,8.61,Insuffisant,Rattrapage,Échec,0
7933,1541,314,2023-2024,16.53,Très Bien,Normale,Admis,1
7934,1460,311,2023-2024,10.33,Passable,Normale,Admis,1
7935,1075,324,2023-2024,9.72,Insuffisant,Normale,Échec,0
7936,1220,317,2023-2024,13.82,Assez Bien,Normale,Admis,1
7937,1728,313,2022-2023,10.81,Passable,Normale,Admis,1
7938,1519,312,2020-2021,13.67,Assez Bien,Rattrapage,Admis,1
7939,1126,319,2021-2022,13.83,Assez Bien,Normale,Admis,1
7940,1180,344,2024-2025,17.28,Très Bien,Normale,Admis,1
7941,1884,329,2022-2023,16.6,Très Bien,Normale,Admis,1
7942,1934,346,2020-2021,14.74,Bien,Normale,Admis,1
7943,1756,309,2020-2021,14.96,Bien,Normale,Admis,1
7944,1512,321,2020-2021,14.19,Bien,Normale,Admis,1
7945,2177,306,2024-2025,13.57,Assez Bien,Normale,Admis,1
7946,2081,323,2020-2021,16.33,Très Bien,Normale,Admis,1
7947,1697,327,2022-2023,15.59,Bien,Normale,Admis,1
7948,1208,316,2021-2022,16.37,Très Bien,Normale,Admis,1
7949,1649,357,2024-2025,10.86,Passable,Rattrapage,Admis,1
7950,1655,304,2024-2025,13.02,Assez Bien,Rattrapage,Admis,1
7951,1180,341,2022-2023,16.67,Très Bien,Normale,Admis,1
7952,1385,359,2021-2022,12.87,Assez Bien,Normale,Admis,1
7953,1381,346,2024-2025,20.0,Très Bien,Normale,Admis,1
7954,2026,356,2023-2024,9.85,Insuffisant,Normale,Échec,0
7955,1867,327,2021-2022,18.83,Très Bien,Normale,Admis,1
7956,1382,355,2023-2024,13.14,Assez Bien,Rattrapage,Admis,1
7957,1098,350,2022-2023,9.97,Insuffisant,Normale,Échec,0
7958,1264,314,2021-2022,12.48,Assez Bien,Normale,Admis,1
7959,2123,307,2020-2021,18.89,Très Bien,Normale,Admis,1
7960,1824,303,2024-2025,13.32,Assez Bien,Normale,Admis,1
7961,1159,348,2023-2024,17.03,Très Bien,Rattrapage,Admis,1
7962,1089,303,2022-2023,9.88,Insuffisant,Normale,Échec,0
7963,1310,309,2024-2025,6.95,Insuffisant,Rattrapage,Échec,0
7964,1167,334,2022-2023,15.99,Bien,Rattrapage,Admis,1
7965,1716,330,2022-2023,14.38,Bien,Rattrapage,Admis,1
7966,2189,354,2023-2024,8.7,Insuffisant,Normale,Échec,0
7967,1742,340,2024-2025,14.86,Bien,Normale,Admis,1
7968,1043,322,2021-2022,11.54,Passable,Normale,Admis,1
7969,1969,302,2021-2022,13.58,Assez Bien,Normale,Admis,1
7970,1720,340,2024-2025,15.56,Bien,Normale,Admis,1
7971,1880,307,2020-2021,14.7,Bien,Normale,Admis,1
7972,1594,314,2022-2023,7.37,Insuffisant,Rattrapage,Échec,0
7973,2032,353,2021-2022,18.05,Très Bien,Normale,Admis,1
7974,1092,320,2020-2021,18.57,Très Bien,Normale,Admis,1
7975,1992,331,2022-2023,14.37,Bien,Normale,Admis,1
7976,1253,315,2020-2021,10.65,Passable,Normale,Admis,1
7977,1877,305,2020-2021,17.27,Très Bien,Normale,Admis,1
7978,1314,358,2021-2022,15.58,Bien,Normale,Admis,1
7979,1223,326,2024-2025,11.04,Passable,Rattrapage,Admis,1
7980,1934,319,2022-2023,11.65,Passable,Normale,Admis,1
7981,1412,353,2023-2024,11.17,Passable,Normale,Admis,1
7982,1226,319,2023-2024,9.87,Insuffisant,Rattrapage,Échec,0
7983,1490,354,2021-2022,9.25,Insuffisant,Rattrapage,Échec,0
7984,1090,319,2021-2022,7.88,Insuffisant,Normale,Échec,0
7985,1170,340,2021-2022,13.49,Assez Bien,Rattrapage,Admis,1
7986,1909,319,2021-2022,7.63,Insuffisant,Rattrapage,Échec,0
7987,1179,312,2023-2024,16.89,Très Bien,Normale,Admis,1
7988,1871,327,2022-2023,13.81,Assez Bien,Normale,Admis,1
7989,1816,355,2020-2021,8.91,Insuffisant,Normale,Échec,0
7990,1360,315,2021-2022,4.65,Insuffisant,Rattrapage,Échec,0
7991,1823,306,2023-2024,16.15,Très Bien,Normale,Admis,1
7992,1729,322,2024-2025,13.25,Assez Bien,Rattrapage,Admis,1
7993,1046,327,2021-2022,16.17,Très Bien,Normale,Admis,1
7994,1514,330,2022-2023,15.04,Bien,Rattrapage,Admis,1
7995,1680,322,2021-2022,15.52,Bien,Normale,Admis,1
7996,1863,330,2021-2022,14.92,Bien,Normale,Admis,1
7997,1111,344,2021-2022,10.82,Passable,Normale,Admis,1
7998,1830,341,2023-2024,6.35,Insuffisant,Rattrapage,Échec,0
7999,1118,310,2023-2024,8.41,Insuffisant,Rattrapage,Échec,0
8000,1644,308,2020-2021,12.23,Assez Bien,Rattrapage,Admis,1
